index,Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Ticker,Published_Date,published_time_x,Created_At,group_name,published_at,author,url_x,Title,Description,content,published_time_y,id_y,title_y,Source,Summary,Url,Created_At,title_y_Sentiment_Score,content_Sentiment_Score,Combined_Description,Processed_Text,Sentiment_Score,Sentiment_Label,Published_Year,Published_Month,Published_Weekday,Published_Hour,Is_Weekend,Close_Lag1,Close_Lag2,MA_5,MA_10,MA_20,Price_Range,Daily_Return,Positive_Sentiment,Negative_Sentiment,SMA_50,EMA_50,Bollinger_Upper,Bollinger_Lower,RSI,high_low,high_close,low_close,TR,ATR,log_return,volatility,Prev Close,Price_Change,Target
431,2024-11-14 05:00:00,214.16000366210935,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,134.0,These 3 Dow Stocks Are Set to Soar in 2025 and Beyond,Motley Fool,"This year has been great for stocks, as indexes confirmed the presence of a bull market and then went on to reach multiple record highs. The Dow Jones Industrial Average, which includes 30 of the top large-cap stocks powering today's economy, roared past 40,000 for the first time ever and is now ...",https://www.fool.com/investing/2024/11/14/these-3-dow-stocks-are-set-to-soar-in-2025-beyond/,2024-11-17 07:48:36.045229,0.0,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp These 3 Dow Stocks Are Set to Soar in 2025 and Beyond Don't worry, they will arrive in standard Amazon packages. This year has been great for stocks, as indexes confirmed the presence of a bull market and then went on to reach multiple record highs. The Dow Jones Industrial Average, which includes 30 of the top large-cap stocks powering today's economy, roared past 40,000 for the first time ever and is now ... Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp dow stock set soar beyond worry arrive standard amazon package year great stock index confirmed presence bull market went reach multiple record high dow jones industrial average includes top stock powering today economy roared past first time ever amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.4939,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.47999572753903,212.52799987792963,5.019989013671903,0.0,1,0,209.3689990234375,208.05844398382519,217.7008575180286,201.0371405288464,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.152847290039091,0.0,0.003290737677467889,211.47999572753903,0.0,0
432,2024-11-14 05:00:00,214.16000366210935,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,135.0,Nvidia Stock Investors Just Got Great News From Amazon and Google,Motley Fool,"Semiconductor company Nvidia ( NASDAQ: NVDA ) has seen its share price increase nearly 1,000% since the launch of ChatGPT in late 2022. That event was the big-bang moment for the artificial intelligence ( AI ) boom, and the subsequent surge in Nvidia shares reflects its critical position in the ...",https://www.fool.com/investing/2024/11/14/nvidia-stock-investors-great-news-amazon-google/,2024-11-17 07:48:36.045229,0.7003,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Nvidia Stock Investors Just Got Great News From Amazon and Google Don't worry, they will arrive in standard Amazon packages. Semiconductor company Nvidia ( NASDAQ: NVDA ) has seen its share price increase nearly 1,000% since the launch of ChatGPT in late 2022. That event was the big-bang moment for the artificial intelligence ( AI ) boom, and the subsequent surge in Nvidia shares reflects its critical position in the ... Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp nvidia stock investor got great news amazon google worry arrive standard amazon package semiconductor company nvidia nasdaq nvda seen share price increase nearly since launch chatgpt late event moment artificial intelligence ai boom subsequent surge nvidia share reflects critical position amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.8591,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.47999572753903,212.3969993591308,5.019989013671903,0.0,1,0,209.6085989379883,208.19262248357867,217.45707268842125,201.76012518755533,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.086418151855497,0.0,0.003290737677467889,211.47999572753903,0.0,0
433,2024-11-14 05:00:00,214.16000366210935,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,136.0,Is Palantir's Deal With Amazon a Game Changer?,Motley Fool,Palantir just tapped Amazon to help bring artificial intelligence (AI) tools to the U.S. military.,https://www.fool.com/investing/2024/11/14/is-palantirs-deal-with-amazon-a-gamechanger/,2024-11-17 07:48:36.045229,0.1779,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Is Palantir's Deal With Amazon a Game Changer? Don't worry, they will arrive in standard Amazon packages. Palantir just tapped Amazon to help bring artificial intelligence (AI) tools to the U.S. military. Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp palantir deal amazon game changer worry arrive standard amazon package palantir tapped amazon help bring artificial intelligence ai tool military amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.6597,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.47999572753903,212.26599884033197,5.019989013671903,0.0,1,0,209.84819885253907,208.32153908138105,217.14947112126237,202.54692658381578,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.019989013671903,0.0,0.003290737677467889,211.47999572753903,0.0,0
434,2024-11-14 05:00:00,214.16000366210935,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,137.0,Amazon's Secret Fertility Tracker Project Launched Under Jeff Bezos Reportedly Halted Amid CEO Andy Jassy's Cost-Cutting Drive - Amazon.com  ( NASDAQ:AMZN ) ,Benzinga,"Amazon.com Inc. AMZN has decided to terminate its secret project aimed at developing an at-home fertility tracker. The project, known internally as ""Encore,"" was part of Amazon's Grand Challenge division.",https://www.benzinga.com/general/biotech/24/11/41964382/amazons-secret-fertility-tracker-project-launched-under-jeff-bezos-reportedly-halted-amid-ceo-and,2024-11-17 07:48:36.045229,0.128,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Amazon's Secret Fertility Tracker Project Launched Under Jeff Bezos Reportedly Halted Amid CEO Andy Jassy's Cost-Cutting Drive - Amazon.com  ( NASDAQ:AMZN )  Don't worry, they will arrive in standard Amazon packages. Amazon.com Inc. AMZN has decided to terminate its secret project aimed at developing an at-home fertility tracker. The project, known internally as ""Encore,"" was part of Amazon's Grand Challenge division. Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp amazon secret fertility tracker project launched jeff bezos reportedly halted amid ceo andy jassy drive nasdaq amzn worry arrive standard amazon package amzn decided terminate secret project aimed developing fertility tracker project known internally encore part amazon grand challenge division amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.5267,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.47999572753903,212.13499832153315,5.019989013671903,0.0,1,0,210.08779876708985,208.44540012632842,216.76237557511797,203.41322195906173,50.54634881244068,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.019989013671903,0.0,0.0,211.47999572753903,0.0,0
435,2024-11-14 05:00:00,214.16000366210935,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,138.0,"Artmarket.com: Q3 2024 revenue +13%. Study on AI search engines shows Artprice has the world's biggest, best and most useful art market database, thanks to its Intuitive Artmarket® AI - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",Benzinga,"In October 2024, Artprice by Artmarket has reached a new milestone with its Intuitive Artmarket® AI and its positive impact on annual recurring revenue growth.",https://www.benzinga.com/pressreleases/24/11/n41963542/artmarket-com-q3-2024-revenue-13-study-on-ai-search-engines-shows-artprice-has-the-worlds-biggest-,2024-11-17 07:48:36.045229,0.8832,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Artmarket.com: Q3 2024 revenue +13%. Study on AI search engines shows Artprice has the world's biggest, best and most useful art market database, thanks to its Intuitive Artmarket® AI - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN )  Don't worry, they will arrive in standard Amazon packages. In October 2024, Artprice by Artmarket has reached a new milestone with its Intuitive Artmarket® AI and its positive impact on annual recurring revenue growth. Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp revenue study ai search engine show artprice world biggest best useful art market database thanks intuitive ai apple nasdaq aapl nasdaq amzn worry arrive standard amazon package october artprice artmarket reached new milestone intuitive ai positive impact annual recurring revenue growth amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.93,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.47999572753903,212.00399780273432,5.019989013671903,0.0,1,0,210.32739868164063,208.5644038753955,216.2706921022916,204.38410526098966,50.54634881244068,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.019989013671903,0.0,0.0,211.47999572753903,0.0,0
436,2024-11-14 05:00:00,214.16000366210935,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,139.0,"Cathie Wood Cashes Out On Rocket Lab's 28% Surge in $9M Share Sale But Expands Bet On Flying Cars - Archer Aviation  ( NYSE:ACHR ) , Advanced Micro Devices  ( NASDAQ:AMD ) ",Benzinga,"On Wednesday, the Cathie Wood-led Ark Invest made substantial trades in Rocket Lab USA Inc RKLB, Amazon.com Inc AMZN, and Archer Aviation ACHR.",https://www.benzinga.com/24/11/41960833/cathie-wood-cashes-out-on-rocket-labs-28-surge-in-9m-share-sale-but-expands-bet-on-flying-cars,2024-11-17 07:48:36.045229,0.5719,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Cathie Wood Cashes Out On Rocket Lab's 28% Surge in $9M Share Sale But Expands Bet On Flying Cars - Archer Aviation  ( NYSE:ACHR ) , Advanced Micro Devices  ( NASDAQ:AMD )  Don't worry, they will arrive in standard Amazon packages. On Wednesday, the Cathie Wood-led Ark Invest made substantial trades in Rocket Lab USA Inc RKLB, Amazon.com Inc AMZN, and Archer Aviation ACHR. Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp cathie wood cash rocket lab surge share sale expands bet flying car archer aviation nyse achr advanced micro device nasdaq amd worry arrive standard amazon package wednesday cathie ark invest made substantial trade rocket lab usa inc rklb inc amzn archer aviation achr amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.3818,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.47999572753903,211.8729972839355,5.019989013671903,0.0,1,0,210.5669985961914,208.6787408107737,215.6292965027835,205.50470068959933,50.54634881244068,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.019989013671903,0.0,0.0,211.47999572753903,0.0,0
454,2024-11-15 05:00:00,206.7599945068359,207.33999633789065,199.61000061035156,202.61000061035156,86418500.0,0.0,0.0,AMZN,2024-11-15,05:00:00,,,,,,,,,,112.0,What's Going On With Amazon Shares Friday? - Amazon.com  ( NASDAQ:AMZN ) ,Benzinga,"Amazon.Com, Inc. AMZN shares are moving lower on Friday after Third Point reported that it decreased its stake in the company. Here's what you need to know. What To Know: In the 13F filing with the Securities and Exchange Commission, Third Points disclosed that it decreased its stake in Amazon by ...",https://www.benzinga.com/trading-ideas/movers/24/11/42015304/whats-going-on-with-amazon-shares-friday,2024-11-17 07:48:36.045229,0.4404,," What's Going On With Amazon Shares Friday? - Amazon.com  ( NASDAQ:AMZN )   Amazon.Com, Inc. AMZN shares are moving lower on Friday after Third Point reported that it decreased its stake in the company. Here's what you need to know. What To Know: In the 13F filing with the Securities and Exchange Commission, Third Points disclosed that it decreased its stake in Amazon by ... ",going amazon share friday nasdaq amzn amzn share moving lower friday third point reported decreased stake company need know know filing security exchange commission third point disclosed decreased stake amazon,0.7184,Positive,2024,11,4,5.0,0,211.47999572753903,211.47999572753903,209.70599670410152,210.59299621582028,211.2984970092773,7.729995727539091,-0.041942478231440705,1,0,210.47739868164064,208.44075099899243,215.93410697527943,205.02069038800184,0.0,7.729995727539091,4.139999389648381,11.869995117187472,11.869995117187472,5.509275163923015,-0.04284745921407255,0.011451465162344573,211.47999572753903,-0.041942478231440705,0
455,2024-11-15 05:00:00,206.7599945068359,207.33999633789065,199.61000061035156,202.61000061035156,86418500.0,0.0,0.0,AMZN,2024-11-15,05:00:00,,,,,,,,,,113.0,"Sophie Turner Set To Star As Lara Croft In Amazon's Tomb Raider TV Series: Report - Netflix  ( NASDAQ:NFLX ) , Amazon.com  ( NASDAQ:AMZN ) ",Benzinga,Amazon.com Inc's AMZN much-anticipated live-action Tomb Raider TV series appears close to landing its lead.,https://www.benzinga.com/24/11/42014936/sophie-turner-set-to-star-as-lara-croft-in-amazons-tomb-raider-tv-series-report,2024-11-17 07:48:36.045229,0.0,," Sophie Turner Set To Star As Lara Croft In Amazon's Tomb Raider TV Series: Report - Netflix  ( NASDAQ:NFLX ) , Amazon.com  ( NASDAQ:AMZN )   Amazon.com Inc's AMZN much-anticipated live-action Tomb Raider TV series appears close to landing its lead. ",sophie turner set star lara croft amazon tomb raider tv series report netflix nasdaq nflx nasdaq amzn inc amzn tomb raider tv series appears close landing lead,0.1779,Positive,2024,11,4,5.0,0,202.61000061035156,211.47999572753903,207.931997680664,209.70599670410155,210.7239967346191,7.729995727539091,0.0,1,0,210.38779876708983,208.21209412100652,216.20664185086915,204.56895568331052,0.0,7.729995727539091,4.729995727539091,3.0,7.729995727539091,5.702847072056386,0.0,0.011451465162344573,202.61000061035156,0.0,0
456,2024-11-15 05:00:00,206.7599945068359,207.33999633789065,199.61000061035156,202.61000061035156,86418500.0,0.0,0.0,AMZN,2024-11-15,05:00:00,,,,,,,,,,114.0,Cathie Wood Goes Bargain Hunting: 3 Stocks She Just Bought,Motley Fool,The aggressive growth fund investor was busy adding to some of her existing positions on Thursday.,https://www.fool.com/investing/2024/11/15/cathie-wood-goes-bargain-hunting-3-stocks-she-just/,2024-11-17 07:48:36.045229,0.2023,, Cathie Wood Goes Bargain Hunting: 3 Stocks She Just Bought  The aggressive growth fund investor was busy adding to some of her existing positions on Thursday. ,cathie wood go bargain hunting stock bought aggressive growth fund investor busy adding existing position thursday,0.4215,Positive,2024,11,4,5.0,0,202.61000061035156,202.61000061035156,206.15799865722656,208.81899719238282,210.1494964599609,7.729995727539091,0.0,1,0,210.29819885253906,207.9924041794122,216.4526012110485,204.14379649402963,0.0,7.729995727539091,4.729995727539091,3.0,7.729995727539091,5.896418980189757,0.0,0.011451465162344573,202.61000061035156,0.0,0
457,2024-11-15 05:00:00,206.7599945068359,207.33999633789065,199.61000061035156,202.61000061035156,86418500.0,0.0,0.0,AMZN,2024-11-15,05:00:00,,,,,,,,,,115.0,Jeff Bezos' Ex-Wife MacKenzie Scott Sells More Amazon Shares - Amazon.com  ( NASDAQ:AMZN ) ,Benzinga,"MacKenzie Scott, the ex-wife of Amazon.com, Inc. AMZN founder Jeff Bezos, has recently sold 11% of her Amazon shares, valued at over $8 billion.",https://www.benzinga.com/news/large-cap/24/11/42009316/jeff-bezos-ex-wife-mackenzie-scott-sells-more-amazon-shares,2024-11-17 07:48:36.045229,0.5379,," Jeff Bezos' Ex-Wife MacKenzie Scott Sells More Amazon Shares - Amazon.com  ( NASDAQ:AMZN )   MacKenzie Scott, the ex-wife of Amazon.com, Inc. AMZN founder Jeff Bezos, has recently sold 11% of her Amazon shares, valued at over $8 billion. ",jeff bezos mackenzie scott sell amazon share nasdaq amzn mackenzie scott amzn founder jeff bezos recently sold amazon share valued billion,0.8271,Positive,2024,11,4,5.0,0,202.61000061035156,202.61000061035156,204.38399963378907,207.93199768066407,209.70599670410152,7.729995727539091,0.0,1,0,210.20859893798828,207.78132952964512,216.67612289018254,203.74107498579403,0.0,7.729995727539091,4.729995727539091,3.0,7.729995727539091,6.089990888323127,0.0,0.011451465162344573,202.61000061035156,0.0,0
458,2024-11-15 05:00:00,206.7599945068359,207.33999633789065,199.61000061035156,202.61000061035156,86418500.0,0.0,0.0,AMZN,2024-11-15,05:00:00,,,,,,,,,,116.0,This Is the Biggest Threat to Nvidia's Artificial Intelligence  ( AI )  Dominance That Virtually No One Is Talking About,Motley Fool,Nvidia's biggest headwind is right under its nose.,https://www.fool.com/investing/2024/11/15/this-is-the-biggest-threat-to-nvidia-ai-dominance/,2024-11-17 07:48:36.045229,-0.1779,, This Is the Biggest Threat to Nvidia's Artificial Intelligence  ( AI )  Dominance That Virtually No One Is Talking About  Nvidia's biggest headwind is right under its nose. ,biggest threat nvidia artificial intelligence ai dominance virtually one talking nvidia biggest headwind right nose,0.128,Positive,2024,11,4,5.0,0,202.61000061035156,202.61000061035156,202.61000061035156,207.0449981689453,209.2624969482422,7.729995727539091,0.0,1,0,210.1189990234375,207.5785323171238,216.88032491996003,203.357673126915,0.0,7.729995727539091,4.729995727539091,3.0,7.729995727539091,6.283562796456498,0.0,0.011451465162344573,202.61000061035156,0.0,0
459,2024-11-15 05:00:00,206.7599945068359,207.33999633789065,199.61000061035156,202.61000061035156,86418500.0,0.0,0.0,AMZN,2024-11-15,05:00:00,,,,,,,,,,117.0,Amazon Has a Secret Weapon That's Driving a Surge in Sales,Motley Fool,An ongoing retail trend has shoppers flocking to the online seller.,https://www.fool.com/investing/2024/11/15/amazon-has-a-secret-weapon-thats-driving-a-surge-i/,2024-11-17 07:48:36.045229,-0.128,, Amazon Has a Secret Weapon That's Driving a Surge in Sales  An ongoing retail trend has shoppers flocking to the online seller. ,amazon secret weapon driving surge sale ongoing retail trend shopper flocking online seller,-0.128,Negative,2024,11,4,5.0,0,202.61000061035156,202.61000061035156,202.61000061035156,206.15799865722656,208.81899719238282,7.729995727539091,0.0,0,1,209.9701989746094,207.38368793646606,217.05734422478687,202.8830537244319,0.0,7.729995727539091,4.729995727539091,3.0,7.729995727539091,6.477134704589868,0.0,0.011451465162344573,202.61000061035156,0.0,0
460,2024-11-15 05:00:00,206.7599945068359,207.33999633789065,199.61000061035156,202.61000061035156,86418500.0,0.0,0.0,AMZN,2024-11-15,05:00:00,,,,,,,,,,118.0,Got $200? 2 Top Growth Stocks to Buy That Could Double Your Money,Motley Fool,"Growth stocks have been key drivers of stock market gains this year, and the momentum doesn't seem ready to stop. The S&P 500 confirmed its presence in a bull market back in January and since has gone on to reach new records -- and today, it's heading for a 25% annual gain after already climbing ...",https://www.fool.com/investing/2024/11/15/2-top-growth-stocks--that-could-double-your-money/,2024-11-17 07:48:36.045229,0.5267,," Got $200? 2 Top Growth Stocks to Buy That Could Double Your Money  Growth stocks have been key drivers of stock market gains this year, and the momentum doesn't seem ready to stop. The S&P 500 confirmed its presence in a bull market back in January and since has gone on to reach new records -- and today, it's heading for a 25% annual gain after already climbing ... ",got top growth stock buy could double money growth stock key driver stock market gain year momentum seem ready stop p confirmed presence bull market back january since gone reach new record today heading annual gain already climbing,0.9217,Positive,2024,11,4,5.0,0,202.61000061035156,202.61000061035156,202.61000061035156,205.2709991455078,208.37549743652343,7.729995727539091,0.0,1,0,209.82139892578124,207.19648451191256,217.2078040830711,202.43499376849138,0.0,7.729995727539091,4.729995727539091,3.0,7.729995727539091,6.670706612723238,0.0,0.011451465162344573,202.61000061035156,0.0,0
461,2024-11-15 05:00:00,206.7599945068359,207.33999633789065,199.61000061035156,202.61000061035156,86418500.0,0.0,0.0,AMZN,2024-11-15,05:00:00,,,,,,,,,,119.0,"If I Could Only Buy and Hold a Single Stock, This Would Be It",Motley Fool,"I own dozens of stocks, and diversification is important to me. I like the idea of letting winners run and losers become a smaller part of my portfolio.But what if I could only buy and hold a single stock? My first inclination would be to go with a holding company like Berkshire Hathaway because ...",https://www.fool.com/investing/2024/11/15/if-i-could-only-buy-and-hold-a-single-stock-this-w/,2024-11-17 07:48:36.045229,0.0,," If I Could Only Buy and Hold a Single Stock, This Would Be It  I own dozens of stocks, and diversification is important to me. I like the idea of letting winners run and losers become a smaller part of my portfolio.But what if I could only buy and hold a single stock? My first inclination would be to go with a holding company like Berkshire Hathaway because ... ",could buy hold single stock would dozen stock diversification important like idea letting winner run loser become smaller part could buy hold single stock first inclination would go holding company like berkshire hathaway,0.7351,Positive,2024,11,4,5.0,0,202.61000061035156,202.61000061035156,202.61000061035156,204.38399963378905,207.93199768066407,7.729995727539091,0.0,1,0,209.67259887695312,207.01662239812586,217.33481708910037,202.01038066480587,0.0,7.729995727539091,4.729995727539091,3.0,7.729995727539091,6.864278520856609,0.0,0.011451465162344573,202.61000061035156,0.0,0
462,2024-11-15 05:00:00,206.7599945068359,207.33999633789065,199.61000061035156,202.61000061035156,86418500.0,0.0,0.0,AMZN,2024-11-15,05:00:00,,,,,,,,,,120.0,Crypto Enthusiasm Continues,Motley Fool,Investors need to stop and think.,https://www.fool.com/investing/2024/11/15/crypto-enthusiasm-continues/,2024-11-17 07:48:36.045229,0.4404,, Crypto Enthusiasm Continues  Investors need to stop and think. ,crypto enthusiasm continues investor need stop think,0.1779,Positive,2024,11,4,5.0,0,202.61000061035156,202.61000061035156,202.61000061035156,203.49700012207032,207.48849792480468,7.729995727539091,0.0,1,0,209.523798828125,206.8438137005661,217.44083414103613,201.60676351521386,0.0,7.729995727539091,4.729995727539091,3.0,7.729995727539091,7.05785042898998,0.0,0.011451465162344573,202.61000061035156,0.0,0
463,2024-11-15 05:00:00,206.7599945068359,207.33999633789065,199.61000061035156,202.61000061035156,86418500.0,0.0,0.0,AMZN,2024-11-15,05:00:00,,,,,,,,,,121.0,Cathie Wood Says Software Is the Next Big AI Opportunity -- 1 Unstoppable $2 Trillion Stock You'll Wish You'd Bought if She's Right,Motley Fool,"Amazon wants to dominate the three core layers of artificial intelligence: infrastructure, large language models, and software.",https://www.fool.com/investing/2024/11/15/cathie-wood-software-ai-1-2-trillion-stock-bought/,2024-11-17 07:48:36.045229,0.5719,," Cathie Wood Says Software Is the Next Big AI Opportunity -- 1 Unstoppable $2 Trillion Stock You'll Wish You'd Bought if She's Right  Amazon wants to dominate the three core layers of artificial intelligence: infrastructure, large language models, and software. ",cathie wood say software next big ai opportunity unstoppable trillion stock wish bought right amazon want dominate three core layer artificial intelligence infrastructure large language model software,0.8074,Positive,2024,11,4,5.0,0,202.61000061035156,202.61000061035156,202.61000061035156,202.61000061035156,207.0449981689453,7.729995727539091,0.0,1,0,209.4123989868164,206.67778181467534,217.560004291073,201.26479368255983,0.0,7.729995727539091,4.729995727539091,3.0,7.729995727539091,7.25142233712335,0.0,0.011451465162344573,202.61000061035156,0.0,0
464,2024-11-15 05:00:00,206.7599945068359,207.33999633789065,199.61000061035156,202.61000061035156,86418500.0,0.0,0.0,AMZN,2024-11-15,05:00:00,,,,,,,,,,122.0,"Cathie Wood Keeps Betting On Amazon's 'Haul' Play: Ark Loads Up $6M Worth Of Shares - Archer Aviation  ( NYSE:ACHR ) , Advanced Micro Devices  ( NASDAQ:AMD ) ",Benzinga,"On Thursday, Ark Invest, led by Cathie Wood, made significant trades in Amazon.com Inc. AMZN and Rocket Lab USA Inc. RKLB, according to the firm's daily trade data.",https://www.benzinga.com/24/11/41998258/cathie-wood-keeps-betting-on-amazons-haul-play-ark-loads-up-6m-worth-of-shares,2024-11-17 07:48:36.045229,0.7579,," Cathie Wood Keeps Betting On Amazon's 'Haul' Play: Ark Loads Up $6M Worth Of Shares - Archer Aviation  ( NYSE:ACHR ) , Advanced Micro Devices  ( NASDAQ:AMD )   On Thursday, Ark Invest, led by Cathie Wood, made significant trades in Amazon.com Inc. AMZN and Rocket Lab USA Inc. RKLB, according to the firm's daily trade data. ",cathie wood keep betting amazon play ark load worth share archer aviation nyse achr advanced micro device nasdaq amd thursday ark invest led cathie wood made significant trade amzn rocket lab usa rklb according firm daily trade data,0.8402,Positive,2024,11,4,5.0,0,202.61000061035156,202.61000061035156,202.61000061035156,202.61000061035156,206.60149841308595,7.729995727539091,0.0,1,0,209.3009991455078,206.51826098313325,217.666774108697,200.9352241823186,0.0,7.729995727539091,4.729995727539091,3.0,7.729995727539091,7.444994245256721,0.0,0.011451465162344573,202.61000061035156,0.0,0
